Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
107,107 - DARAULI,1,VISHNU DEO PASWAN,Lok Janshakti Party (Ram Vilas),82804,210,83014,47.38
107,107 - DARAULI,2,SATYADEO RAM,Communist Party of India (Marxist-Leninist) (Liberation),73284,158,73442,41.92
107,107 - DARAULI,3,HARILAL RAM,Bahujan Samaj Party,3190,18,3208,1.83
107,107 - DARAULI,4,GANESH RAM,Jan Suraaj Party,4593,37,4630,2.64
107,107 - DARAULI,5,MANOJ RAM,Suheldev Bharatiya Samaj Party,3903,5,3908,2.23
107,107 - DARAULI,6,PRADEEP MANJHI,Independent,2459,6,2465,1.41
107,107 - DARAULI,7,NOTA,None of the Above,4535,11,4546,2.59
