Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
109,109 - DARAUNDA,1,AMARNATH YADAV,Communist Party of India (Marxist-Leninist) (Liberation),68552,128,68680,37.1
109,109 - DARAUNDA,2,KARNJEET SINGH ALIAS VYAS SINGH,Bharatiya Janata Party,86880,167,87047,47.02
109,109 - DARAUNDA,3,MADHUSUDAN SINGH,Bahujan Samaj Party,2241,9,2250,1.22
109,109 - DARAUNDA,4,BRIJABIHARI RAY,Suheldev Bharatiya Samaj Party,1168,0,1168,0.63
109,109 - DARAUNDA,5,SATYANDRA YADAV,Jan Suraaj Party,6690,41,6731,3.64
109,109 - DARAUNDA,6,GUDIYA DEVI,Independent,11113,20,11133,6.01
109,109 - DARAUNDA,7,BALENDRA KUMAR RAY,Independent,2976,0,2976,1.61
109,109 - DARAUNDA,8,NOTA,None of the Above,5146,5,5151,2.78
