Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
35,35 - BISFI,1,ARVIND KUMAR MISHRA,Aam Aadmi Party,1329,2,1331,0.64
35,35 - BISFI,2,ASIF AHMAD,Rashtriya Janata Dal,100417,354,100771,48.62
35,35 - BISFI,3,HARIBHUSHAN THAKUR,Bharatiya Janata Party,92446,218,92664,44.71
35,35 - BISFI,4,BRIJMOHAN THAKUR,Jagrook Janta Party,1144,2,1146,0.55
35,35 - BISFI,5,SANJAY KUMAR MISHRA,Jan Suraaj Party,3101,23,3124,1.51
35,35 - BISFI,6,SONU KUMAR,Janshakti Janta Dal,697,0,697,0.34
35,35 - BISFI,7,MD MOHIUDDIN,Independent,3772,0,3772,1.82
35,35 - BISFI,8,SOGARATH CHOUPAL,Independent,2149,0,2149,1.04
35,35 - BISFI,9,NOTA,None of the Above,1593,3,1596,0.77
