Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
108,108 - RAGHUNATHPUR,1,OSAMA SHAHAB,Rashtriya Janata Dal,88123,155,88278,48.81
108,108 - RAGHUNATHPUR,2,VIKASH KUMAR SINGH,Janata Dal (United),78872,158,79030,43.69
108,108 - RAGHUNATHPUR,3,KUMAR SANTOSH,Suheldev Bharatiya Samaj Party,2195,0,2195,1.21
108,108 - RAGHUNATHPUR,4,PASHUPATI NATH CHATURVEDI,Janshakti Janta Dal,991,5,996,0.55
108,108 - RAGHUNATHPUR,5,RAHUL KIRTI,Jan Suraaj Party,3042,29,3071,1.7
108,108 - RAGHUNATHPUR,6,ANITA KUMARI,Independent,914,3,917,0.51
108,108 - RAGHUNATHPUR,7,UPENDRA SINGH,Independent,2906,3,2909,1.61
108,108 - RAGHUNATHPUR,8,NOTA,None of the Above,3471,7,3478,1.92
