Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
44,44 - TRIVENIGANJ,1,SANJAY RAM,Bahujan Samaj Party,3957,8,3965,1.79
44,44 - TRIVENIGANJ,2,SANTOSH KUMAR,Rashtriya Janata Dal,98975,604,99579,44.92
44,44 - TRIVENIGANJ,3,SONAM RANI,Janata Dal (United),104912,350,105262,47.48
44,44 - TRIVENIGANJ,4,JITENDRA RAM,Rashtriya Jansambhavna Party,4244,2,4246,1.92
44,44 - TRIVENIGANJ,5,PRADEEP RAM,Jan Suraaj Party,4455,35,4490,2.03
44,44 - TRIVENIGANJ,6,NOTA,None of the Above,4145,8,4153,1.87
