Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
199,199 - BRAHAMPUR,1,MAHAVIR YADAV,Bahujan Samaj Party,4557,42,4599,2.23
199,199 - BRAHAMPUR,2,SHAMBHU NATH YADAV,Rashtriya Janata Dal,95066,762,95828,46.43
199,199 - BRAHAMPUR,3,HULAS PANDE,Lok Janshakti Party (Ram Vilas),91844,764,92608,44.87
199,199 - BRAHAMPUR,4,VIKRAMA GOND,Gondvana Gantantra Party,1594,11,1605,0.78
199,199 - BRAHAMPUR,5,SUNIL KUMAR RAY,Suheldev Bharatiya Samaj Party,2455,10,2465,1.19
199,199 - BRAHAMPUR,6,NITISH KUMAR,Independent,1908,24,1932,0.94
199,199 - BRAHAMPUR,7,MANISH BHUSHAN OJHA,Independent,2737,14,2751,1.33
199,199 - BRAHAMPUR,8,SHIV SHANKAR DAS,Independent,2274,2,2276,1.1
199,199 - BRAHAMPUR,9,NOTA,None of the Above,2309,20,2329,1.13
