Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
227,227 - IMAMGANJ,1,RITU PRIYA CHAUDHARY,Rashtriya Janata Dal,78758,247,79005,38.3
227,227 - IMAMGANJ,2,DR. AJEET KUMAR,Jan Suraaj Party,11834,78,11912,5.77
227,227 - IMAMGANJ,3,DEEPA KUMARI,Hindustani Awam Morcha (Secular),104650,211,104861,50.83
227,227 - IMAMGANJ,4,BANARSI DAS,Peoples Party of India (Democratic),2048,1,2049,0.99
227,227 - IMAMGANJ,5,VIGAN PASWAN,New India United Party,1123,2,1125,0.55
227,227 - IMAMGANJ,6,TENGAR PASWAN,Independent,2312,1,2313,1.12
227,227 - IMAMGANJ,7,RAMBALI RISHIASHAN,Independent,1419,1,1420,0.69
227,227 - IMAMGANJ,8,NOTA,None of the Above,3596,0,3596,1.74
