Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
18,18 - MADHUBAN,1,KUNAL BHUSHAN ALIAS BITTU,Aam Aadmi Party,2592,10,2602,1.42
18,18 - MADHUBAN,2,RANA RANDHIR,Bharatiya Janata Party,85683,319,86002,46.78
18,18 - MADHUBAN,3,SANDHYA RANI,Rashtriya Janata Dal,80025,485,80510,43.8
18,18 - MADHUBAN,4,HARISHCHANDRA KUMAR PRASAD,Bahujan Samaj Party,1503,5,1508,0.82
18,18 - MADHUBAN,5,VIJAY KUMAR KUSHWAHA,Jan Suraaj Party,5361,22,5383,2.93
18,18 - MADHUBAN,6,SHIVSHANKAR RAY,Janshakti Janta Dal,1099,2,1101,0.6
18,18 - MADHUBAN,7,SHASHI RANJAN KUMAR ALIAS SONU SINGH,Independent,2647,0,2647,1.44
18,18 - MADHUBAN,8,SYED MOHAMMAD IMAM,Independent,2005,2,2007,1.09
18,18 - MADHUBAN,9,NOTA,None of the Above,2063,1,2064,1.12
