Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
115,115 - BANIAPUR,1,KEDAR NATH SINGH,Bharatiya Janata Party,95343,263,95606,47.7
115,115 - BANIAPUR,2,CHANDNI DEVI,Rashtriya Janata Dal,79854,316,80170,40
115,115 - BANIAPUR,3,BYAS MANJHI,Bahujan Samaj Party,1800,6,1806,0.9
115,115 - BANIAPUR,4,PUSHPA KUMARI,Janshakti Janta Dal,1120,15,1135,0.57
115,115 - BANIAPUR,5,SHRAVAN KUMAR,Jan Suraaj Party,8574,64,8638,4.31
115,115 - BANIAPUR,6,RAVI PRAKASH,Independent,2843,7,2850,1.42
115,115 - BANIAPUR,7,RAJESH KUMAR SINGH,Independent,1505,1,1506,0.75
115,115 - BANIAPUR,8,SHYAM KUMAR SINGH,Independent,3831,0,3831,1.91
115,115 - BANIAPUR,9,NOTA,None of the Above,4870,6,4876,2.43
