Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
139,139 - ROSERA,1,AMIT KUMAR BAITHA,Bahujan Samaj Party,2743,5,2748,1.23
139,139 - ROSERA,2,BIRENDRA KUMAR,Bharatiya Janata Party,122523,250,122773,55.02
139,139 - ROSERA,3,BRAJ KISHORE RAVI,Indian National Congress,71938,302,72240,32.37
139,139 - ROSERA,4,DEVENDRA KUMAR PASWAN,Bhartiya Mahasangh Party,3573,1,3574,1.6
139,139 - ROSERA,5,ROHIT KUMAR,Jan Suraaj Party,14857,56,14913,6.68
139,139 - ROSERA,6,RAJESH KUMAR PASWAN,Independent,3883,2,3885,1.74
139,139 - ROSERA,7,NOTA,None of the Above,3014,2,3016,1.35
