Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
13,13 - HARSIDHI,1,KRISHNANANDAN PASWAN,Bharatiya Janata Party,96590,274,96864,47.74
13,13 - HARSIDHI,2,RAJENDRA KUMAR,Rashtriya Janata Dal,89216,553,89769,44.24
13,13 - HARSIDHI,3,AWADHESH KUMAR,Jan Suraaj Party,9487,81,9568,4.72
13,13 - HARSIDHI,4,RAVI KANT RAVI,Kisan Suraj Dal,651,1,652,0.32
13,13 - HARSIDHI,5,JAGDISH RAM,Independent,798,2,800,0.39
13,13 - HARSIDHI,6,RAJENDRA PASWAN,Independent,2098,2,2100,1.03
13,13 - HARSIDHI,7,NOTA,None of the Above,3142,4,3146,1.55
