Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
203,203 - RAMGARH,1,AJIT KUMAR,Rashtriya Janata Dal,41287,193,41480,21.29
203,203 - RAMGARH,2,ASHOK KUMAR SINGH,Bharatiya Janata Party,72338,321,72659,37.29
203,203 - RAMGARH,3,SATISH KUMAR SINGH YADAV,Bahujan Samaj Party,72382,307,72689,37.31
203,203 - RAMGARH,4,ANAND KUMAR SINGH,Jan Suraaj Party,4389,37,4426,2.27
203,203 - RAMGARH,5,GHURELAL RAJBHAR,Suheldev Bharatiya Samaj Party,1777,2,1779,0.91
203,203 - RAMGARH,6,RAMPRAVESH SINGH,Independent,657,0,657,0.34
203,203 - RAMGARH,7,NOTA,None of the Above,1152,2,1154,0.59
