Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
89,89 - AURAI,1,RAMA NISHAD,Bharatiya Janata Party,103893,192,104085,50.06
89,89 - AURAI,2,SHEO SHANKAR GUPTA,Aam Aadmi Party,3325,8,3333,1.6
89,89 - AURAI,3,MD. AFTAB ALAM,Aazad Samaj Party (Kanshi Ram),31363,67,31430,15.12
89,89 - AURAI,4,BHOGENDRA SAHNI,Vikassheel Insaan Party,46691,188,46879,22.55
89,89 - AURAI,5,RADHA RAMAN,Jan Suraaj Party,8648,57,8705,4.19
89,89 - AURAI,6,AKHILESH KUMAR,Independent,8893,22,8915,4.29
89,89 - AURAI,7,HARISCHANDRA PRASAD YADAV,Independent,1125,5,1130,0.54
89,89 - AURAI,8,NOTA,None of the Above,3436,7,3443,1.66
