Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
7,7 - CHANPATIA,1,ABHISHEK RANJAN,Indian National Congress,87132,406,87538,40.07
7,7 - CHANPATIA,2,UMAKANT SINGH,Bharatiya Janata Party,86714,222,86936,39.8
7,7 - CHANPATIA,3,TRIPURARI KUMAR TIWARI ALIAS MANISH KASHYAP,Jan Suraaj Party,37057,115,37172,17.02
7,7 - CHANPATIA,4,BIPIN TIWARI ALIAS BIPIN NATH TIWARI,Loktantrik Jan Swaraj Party,2106,2,2108,0.96
7,7 - CHANPATIA,5,MOHAMMAD SOAIB,Independent,2091,1,2092,0.96
7,7 - CHANPATIA,6,NOTA,None of the Above,2606,3,2609,1.19
