Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
151,151 - PARBATTA,1,BABULAL SHORYA,Lok Janshakti Party (Ram Vilas),118259,418,118677,55.18
151,151 - PARBATTA,2,ROBIN SMITH,Bahujan Samaj Party,1759,18,1777,0.83
151,151 - PARBATTA,3,DOCTOR SANJEEV KUMAR,Rashtriya Janata Dal,84253,385,84638,39.36
151,151 - PARBATTA,4,NARESH PRASAD SINGH,Rashtriya Jansambhavna Party,2221,3,2224,1.03
151,151 - PARBATTA,5,VINAY KUMAR VARUN,Jan Suraaj Party,3149,47,3196,1.49
151,151 - PARBATTA,6,NOTA,None of the Above,4541,2,4543,2.11
