Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
10,10 - RAXAUL,1,PRAMOD KUMAR SINHA,Bharatiya Janata Party,106498,267,106765,49.55
10,10 - RAXAUL,2,SHYAM BIHARI PRASAD,Indian National Congress,88382,505,88887,41.26
10,10 - RAXAUL,3,KAPIL DEV PRASAD,Jan Suraaj Party,14585,71,14656,6.8
10,10 - RAXAUL,4,MD KALIM,Independent,1169,1,1170,0.54
10,10 - RAXAUL,5,DHURENDRA KUMAR,Independent,1460,0,1460,0.68
10,10 - RAXAUL,6,NOTA,None of the Above,2505,5,2510,1.17
