Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
122,122 - SONEPUR,1,AJAY KUMAR,Samata Party,1156,2,1158,0.58
122,122 - SONEPUR,2,CHANDAN LAL MEHTA,Jan Suraaj Party,11888,89,11977,6.01
122,122 - SONEPUR,3,DR. RAMANUJ PRASAD,Rashtriya Janata Dal,85861,214,86075,43.2
122,122 - SONEPUR,4,VINAY KUMAR SINGH,Bharatiya Janata Party,90591,251,90842,45.59
122,122 - SONEPUR,5,DHARAMVEER KUMAR,Nationalist Congress Party,471,0,471,0.24
122,122 - SONEPUR,6,SURENDRA PRASAD YADAV,Janshakti Janta Dal,1235,0,1235,0.62
122,122 - SONEPUR,7,RAMESH KUMAR,Independent,3155,1,3156,1.58
122,122 - SONEPUR,8,ROHIT ROY,Independent,1720,0,1720,0.86
122,122 - SONEPUR,9,NOTA,None of the Above,2602,4,2606,1.31
