Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
92,92 - SAKRA,1,ASHOK KUMAR,Bahujan Samaj Party,2556,8,2564,1.24
92,92 - SAKRA,2,ADITYA KUMAR,Janata Dal (United),98485,238,98723,47.9
92,92 - SAKRA,3,UMESH KUMAR RAM,Indian National Congress,83403,270,83673,40.6
92,92 - SAKRA,4,RAM SEWAK PASWAN,Socialist Unity Centre Of India (COMMUNIST),3058,1,3059,1.48
92,92 - SAKRA,5,RENU KUMARI URF RENU PASWAN,Jan Suraaj Party,6372,42,6414,3.11
92,92 - SAKRA,6,SHIV NARAYAN,Samata Party,1105,0,1105,0.54
92,92 - SAKRA,7,SACHINDRA KUMAR,Independent,3438,3,3441,1.67
92,92 - SAKRA,8,SATEESH KUMAR,Independent,3594,0,3594,1.74
92,92 - SAKRA,9,NOTA,None of the Above,3527,8,3535,1.72
