Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
160,160 - DHORAIYA,1,ARUN KUMAR DAS,Bahujan Samaj Party,1863,3,1866,0.85
160,160 - DHORAIYA,2,JITENDRA KUMAR,Rashtriya Lok Janshakti Party,1228,3,1231,0.56
160,160 - DHORAIYA,3,TRIBHUWAN PRASAD,Rashtriya Janata Dal,90304,281,90585,41.05
160,160 - DHORAIYA,4,MANISH KUMAR,Janata Dal (United),112762,249,113011,51.21
160,160 - DHORAIYA,5,JETHU DAS,Rashtriya Jansambhavna Party,1752,2,1754,0.79
160,160 - DHORAIYA,6,SUMAN PASWAN,Jan Suraaj Party,6258,26,6284,2.85
160,160 - DHORAIYA,7,ASHOK DAS,Independent,1795,2,1797,0.81
160,160 - DHORAIYA,8,RAJNISH KUMAR,Independent,1139,1,1140,0.52
160,160 - DHORAIYA,9,NOTA,None of the Above,3017,8,3025,1.37
