Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
74,74 - SONBARSHA,1,KIRAN DEVI,Bahujan Samaj Party,5012,7,5019,2.43
74,74 - SONBARSHA,2,RATNESH SADA,Janata Dal (United),97606,227,97833,47.39
74,74 - SONBARSHA,3,SARITA DEVI,Indian National Congress,84034,345,84379,40.87
74,74 - SONBARSHA,4,SATYENDRA KUMAR,Jan Suraaj Party,5635,20,5655,2.74
74,74 - SONBARSHA,5,PARMOD SADA,Independent,3986,12,3998,1.94
74,74 - SONBARSHA,6,RAJESH RAM,Independent,4034,4,4038,1.96
74,74 - SONBARSHA,7,NOTA,None of the Above,5516,6,5522,2.67
