Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
72,72 - SINGHESHWAR,1,CHANDRAHAS CHAUPAL,Rashtriya Janata Dal,103314,120,103434,45.13
72,72 - SINGHESHWAR,2,RAMESH RISHI,Janata Dal (United),106345,71,106416,46.43
72,72 - SINGHESHWAR,3,SUBHASH KUMAR,Bahujan Samaj Party,1923,1,1924,0.84
72,72 - SINGHESHWAR,4,PRAMOD KUMAR RAM,Jan Suraaj Party,3500,16,3516,1.53
72,72 - SINGHESHWAR,5,BABLU RISHIDEV,Independent,917,1,918,0.4
72,72 - SINGHESHWAR,6,BAMBAM KUMAR,Independent,1184,0,1184,0.52
72,72 - SINGHESHWAR,7,MANJU DEVI,Independent,1908,1,1909,0.83
72,72 - SINGHESHWAR,8,VIRENDRA KUMAR SHARMA,Independent,3977,1,3978,1.74
72,72 - SINGHESHWAR,9,NOTA,None of the Above,5894,1,5895,2.57
