Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
33,33 - KHAJAULI,1,ARUN SHANKAR PRASAD,Bharatiya Janata Party,100866,285,101151,49.36
33,33 - KHAJAULI,2,BRAJ KISHOR YADAV,Rashtriya Janata Dal,87484,541,88025,42.95
33,33 - KHAJAULI,3,MD SABIR,Bahujan Samaj Party,1033,0,1033,0.5
33,33 - KHAJAULI,4,RATNESHWAR JHA,Aadarsh Mithila Party,528,4,532,0.26
33,33 - KHAJAULI,5,RUPAM KUMARI,Jan Suraaj Party,4584,53,4637,2.26
33,33 - KHAJAULI,6,RAKESH KUMAR RAUSHAN,Independent,2651,19,2670,1.3
33,33 - KHAJAULI,7,RAJDEV DAS,Independent,865,1,866,0.42
33,33 - KHAJAULI,8,RAM BABU YADAV,Independent,2507,1,2508,1.22
33,33 - KHAJAULI,9,NOTA,None of the Above,3517,5,3522,1.72
