Constituency_Number,Constituency_Name,Serial_No,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Percentage
50,50 - JOKIHAT,1,MANZAR ALAM,Janata Dal (United),54810,124,54934,25.27
50,50 - JOKIHAT,2,ROZI BANO,Bahujan Samaj Party,1450,0,1450,0.67
50,50 - JOKIHAT,3,SHAHNAWAZ,Rashtriya Janata Dal,29514,145,29659,13.64
50,50 - JOKIHAT,4,MD ISMAIL,Bharatiya Momin Front,4137,0,4137,1.9
50,50 - JOKIHAT,5,MUSARRAT,Rashtriya Jansambhavna Party,2609,0,2609,1.2
50,50 - JOKIHAT,6,MOHAMMAD MURSHID ALAM,All India Majlis-E-Ittehadul Muslimeen,83634,103,83737,38.52
50,50 - JOKIHAT,7,SARAFARAJ ALAM,Jan Suraaj Party,35099,255,35354,16.26
50,50 - JOKIHAT,8,SANJAY KUMAR THAKUR,Independent,1500,2,1502,0.69
50,50 - JOKIHAT,9,NOTA,None of the Above,4003,0,4003,1.84
